username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DaBirdDaPlane;2017-08-03 21:33;0;0;"Heroin ? Where can I get a prescription? https:// twitter.com/MarcyWalsh/sta tus/893114179028213760 …";;;;"893283634463027201";https://twitter.com/DaBirdDaPlane/status/893283634463027201
mi66gt;2017-07-27 06:10;0;0;"Where can I find your past shows. Have you addressed opioid academic. Get heroin easier than Suboxone. Y? https:// twitter.com/kennedynation/ status/890406903658012672 …";;;;"890514805487919104";https://twitter.com/mi66gt/status/890514805487919104
vapidcontent;2017-07-25 21:57;0;1;"where can I get heroin";;;;"890028172795924480";https://twitter.com/vapidcontent/status/890028172795924480
PandaJoeNguyen;2017-07-24 19:11;0;1;"Yo where can I get some edible heroin ?!";;;;"889624025076576261";https://twitter.com/PandaJoeNguyen/status/889624025076576261
cxrt_ryder;2017-07-23 18:27;1;2;"Anyone know where I can get some heroin x just asking for a friend";;;;"889250536515665920";https://twitter.com/cxrt_ryder/status/889250536515665920
FKBubba;2017-07-22 00:47;1;1;"You know where I can get some heroin ? For a friend";;;;"888621491209809920";https://twitter.com/FKBubba/status/888621491209809920
cels_celsea;2017-07-17 16:41;0;0;"Where can I get heroin from * asking for a friend lookin ass lol";;;;"887049715098861568";https://twitter.com/cels_celsea/status/887049715098861568
nu_handen;2017-07-17 00:03;0;3;"I should have, it would be funny to get arrested for buying unregulated deer meat on a site where you can also get heroin";;;;"886798544191008769";https://twitter.com/nu_handen/status/886798544191008769
internetuglyy;2017-07-13 10:19;0;0;"A woman is screaming 'anyone know where I can get heroin in town' on the Luas";;;;"885503960525754369";https://twitter.com/internetuglyy/status/885503960525754369
KevvR;2017-07-13 02:40;0;1;"Where can I get some of this digital heroin ? :D #raapmeop https:// twitter.com/RobertZomers/s tatus/885222694010200064 …";;;#raapmeop;"885388321031163905";https://twitter.com/KevvR/status/885388321031163905
SimonMBeard;2017-07-12 16:30;0;0;"Dairy heroin , where can I get this?";;;;"885234954359255040";https://twitter.com/SimonMBeard/status/885234954359255040
classicpoodle;2017-07-09 23:48;0;0;"Where do heroin addicts get $$ I can barely afford my prescriptions";;;;"884257910511075329";https://twitter.com/classicpoodle/status/884257910511075329
tayswiftsuedme;2017-07-07 16:10;0;0;"I love it when people use heroin in our bathroom and leave the used needles where children can get to them. Doesn't give me anxiety at ALL.";;;;"883417894452940801";https://twitter.com/tayswiftsuedme/status/883417894452940801
leahnichole17;2017-06-28 20:05;3;3;"I cant believe places are making heroin injection centers where idiots can get high legally while a nurse watches to make sure they don't OD";;;;"880215625448214534";https://twitter.com/leahnichole17/status/880215625448214534
GEORDIEDAVIS;2017-06-27 09:27;0;1;"Where can I get this MS-13 heroin ?";;;;"879692545424490498";https://twitter.com/GEORDIEDAVIS/status/879692545424490498
Cynthia67086319;2017-06-21 04:00;0;0;"@NikkiSixx Hi Nikki , can you please tell me where can I purchase the" Heroin Diaries " book at ? Hope you get back to me.";;@NikkiSixx;;"877436134967713792";https://twitter.com/Cynthia67086319/status/877436134967713792
blaccplant;2017-06-20 09:51;1;3;"does anyone know where we can get cocaine in Amsterdam that isn't white heroin i don fancy a kurt cobain on the plane tomz @Truman_Black";;@Truman_Black;;"877162020730261504";https://twitter.com/blaccplant/status/877162020730261504
blaccplant;2017-06-20 09:50;0;1;"does anyone know where we can get cocaine in Amsterdam that isn't white heroin i don't fancy a kurt cobain on the plane tomorroz #amsterdam";;;#amsterdam;"877161862676271105";https://twitter.com/blaccplant/status/877161862676271105
frostwad;2017-06-11 22:21;0;1;"I clarify w/ where ya get heroin cuz it's literally next to the worst street you can go";;;;"874089298005458944";https://twitter.com/frostwad/status/874089298005458944
sydpra;2017-06-02 20:32;1;0;"Where can I get some heroin";;;;"870800381600833541";https://twitter.com/sydpra/status/870800381600833541
_KierstenStout;2017-05-31 00:10;0;1;"Well obviously if ya girl is doing heroin for enjoyment I can see where ur partner would get upset hahahaha";;;;"869768056884645888";https://twitter.com/_KierstenStout/status/869768056884645888
bahannah25;2017-05-23 11:42;0;1;"Heroin probs would help you stop worrying about those things.it works by distracting you with thoughts like " where can I get more heroin ?"";;;;"867043017366155267";https://twitter.com/bahannah25/status/867043017366155267
TavaresJones1;2017-05-22 19:54;0;0;"@intrepid_ heroin Where did you get your new name? I can usually figure it out! But, not this one!";;@intrepid_;;"866804476648329216";https://twitter.com/TavaresJones1/status/866804476648329216
BrownCamcam099;2017-05-21 02:01;1;0;"Anybody know where I can get that lethal injection drug? Black tar heroin just isn't cutting it anymore.";;;;"866171996362735616";https://twitter.com/BrownCamcam099/status/866171996362735616
NateCrowder;2017-05-18 11:20;0;6;"Yes, I 'm stress-eating. You'd prefer I do heroin ? I don't even know where to GET heroin . I can find Chex Mix.";;;;"865225638935805952";https://twitter.com/NateCrowder/status/865225638935805952
Ch6se;2017-05-10 18:24;0;0;"where tf can I get some heroin in pc jeez";;;;"862433107441590272";https://twitter.com/Ch6se/status/862433107441590272
Wink_Christian;2017-05-08 07:50;0;1;"I just had KFC for the first time in almost 2 decades and now I am addicted to heroin . So, uh, any of you know where I can get some heroin ?";;;;"861548804616724481";https://twitter.com/Wink_Christian/status/861548804616724481
smiley_0219;2017-05-02 15:26;0;0;"I 'm not used to heroin , can I go to Sydney and get smacked off my tits in the street? Where 's the justice for them girls!?";;;;"859489319291166721";https://twitter.com/smiley_0219/status/859489319291166721
eaglejira;2017-04-30 15:21;0;0;"Where can i get some heroin im trynna od";;;;"858763253127753728";https://twitter.com/eaglejira/status/858763253127753728
BelleDavies4;2017-04-27 18:02;0;1;"'What have I said about leaving your heroin in your little brothers room where the dogs can get at it?'";;;;"857716594407071749";https://twitter.com/BelleDavies4/status/857716594407071749
vileames;2017-04-24 15:08;0;0;"@cheshirepolice where can i get heroin";;@cheshirepolice;;"856585712069558276";https://twitter.com/vileames/status/856585712069558276
TheTenArms;2017-04-24 13:20;0;0;"No, but I remember the Spider-Man where there is a mutant who can teleport heroin into your blood so you don't get track marks. Also Smith.";;;;"856558486603407362";https://twitter.com/TheTenArms/status/856558486603407362
ldawggggg1;2017-04-18 15:07;0;1;"Just saw a truck with a big sticker on the back that said "shoot your local heroin dealer" where can I get me one dude";;;;"854410965030510597";https://twitter.com/ldawggggg1/status/854410965030510597
Madeline3359;2017-04-15 02:30;1;2;"My 12 year old sister just said "madeline if you ever do heroin I know where you can get it from" wtf";;;;"853133497464213504";https://twitter.com/Madeline3359/status/853133497464213504
DerekNeff503;2017-04-07 21:47;0;0;"@SixxAM where can I get the heroin diaries soundtrack and the rest of the albums?";;@SixxAM;;"850525369690017793";https://twitter.com/DerekNeff503/status/850525369690017793
HiroIshiwata1;2017-04-05 10:04;0;0;"犯罪英会話とかどうだろう？ Chapter 1 - Where is this heroin from? Chapter 2 - How can I get to the nearest bank? Chapter 3 - Will I get life?";;;;"849623881388249091";https://twitter.com/HiroIshiwata1/status/849623881388249091
ChilliehPenguin;2017-03-30 17:28;0;0;"Does heroin help with pain? Cuz it seems to stem from opioid addictions. If so, where can I get some?";;;;"847561270215790592";https://twitter.com/ChilliehPenguin/status/847561270215790592
Heroin_Dad1;2017-03-27 16:25;1;3;"Where can I get this job???? https:// twitter.com/themahonester/ status/842033546638245888 …";;;;"846458164824334336";https://twitter.com/Heroin_Dad1/status/846458164824334336
aaprohoroff;2017-03-22 02:18;0;0;"Psst anyone know where I can get some heroin ? I heard it'll help me sleep";;;;"844432983427813376";https://twitter.com/aaprohoroff/status/844432983427813376
Ralph_Jefferson;2017-03-20 19:15;0;0;"Maybe visit my neighborhood where the heroin addicts bleed the system dry while I get random drug tests so I can work every day. https:// twitter.com/repbarbaralee/ status/843871651016204288 …";;;;"843964341342953473";https://twitter.com/Ralph_Jefferson/status/843964341342953473
KeilsTweets;2017-03-16 22:46;0;0;"If weed is just a little less worse than heroin I might just start doing it. @real_sessions Where can I get that good good black tar heroin";;@real_sessions;;"842567853157040128";https://twitter.com/KeilsTweets/status/842567853157040128
IAmPantsJackson;2017-03-16 21:20;0;0;"Apparently heroin 's been getting a bad rap. Any idea where I can get some? Might be time to give it a whirl.";;;;"842546142789451777";https://twitter.com/IAmPantsJackson/status/842546142789451777
WgrahamGraham;2017-03-15 19:00;0;0;"where can i get that?";;;;"842148409893130240";https://twitter.com/WgrahamGraham/status/842148409893130240
stevehenryhuff1;2017-03-12 11:16;1;3;"oh great now we can give all our earnings to Healthcare! Anybody know where i can get some meth or heroin ?";;;;"840944589347409927";https://twitter.com/stevehenryhuff1/status/840944589347409927
pedlow1977;2017-03-08 19:47;0;0;"Decided to quit my job and pursue a career in stand-up comedy full time. Ok! Now, where can I get heroin and a ride to an open mic tonight.";;;;"839638747427717120";https://twitter.com/pedlow1977/status/839638747427717120
lostvegascreep;2017-03-08 17:43;0;0;"This lady at the bus stop really asked me if I know where she can get some heroin IS YOU WEARIN' A WIRE?!";;;;"839607615810252802";https://twitter.com/lostvegascreep/status/839607615810252802
jameshseddon;2017-03-06 07:13;0;0;"Where can I get this free heroin , asking for a mate?";;;;"838724141868015616";https://twitter.com/jameshseddon/status/838724141868015616
adwordsinsider;2017-03-02 23:55;0;0;"@phoenixpolice What can I do to help you get rid of the drug dealers in the apartment complex where I live? Heroin and Pill 24/7!";;@phoenixpolice;;"837526844056297472";https://twitter.com/adwordsinsider/status/837526844056297472
lacedIauren;2017-02-25 00:07;0;0;"Where can I get heroin and how much do I need to do to OD asking for a friend";;;;"835355500065665025";https://twitter.com/lacedIauren/status/835355500065665025
DooGimmicks;2017-02-10 19:05;1;2;"This man came up to me and straight up asked me "do you know where I can get heroin ?" Like boy tf I really look like";;;;"830206071251693568";https://twitter.com/DooGimmicks/status/830206071251693568
KEMPOSSIBLE__;2017-02-08 15:09;0;0;"So about the heroin , anyone know where I can get my hands on some?";;;;"829421813767761922";https://twitter.com/KEMPOSSIBLE__/status/829421813767761922
nickgibbons3;2017-02-08 11:20;0;1;"how much dope does turd dope smoke and where can i get that strain id be rich hope its not meth or crack heroin";;;;"829364325324251136";https://twitter.com/nickgibbons3/status/829364325324251136
blinky_brendan;2017-02-05 23:53;0;1;"cool cool cool. Unrelated: do you know where I can get some heroin ? Asking for a friend.";;;;"828466579616780288";https://twitter.com/blinky_brendan/status/828466579616780288
SideJabber;2017-02-05 17:21;0;0;"" I 'll tell you right now, within 20 minutes I can get you a pound of heroin . Where do you get C4 from??" - @StamperTV";;@StamperTV;;"828367979167375360";https://twitter.com/SideJabber/status/828367979167375360
carpaydadiem;2017-02-05 11:45;0;3;"Can we just fast forward to the part where I fail my A-Levels, get rejected from university and become a heroin addict ?";;;;"828283392416477185";https://twitter.com/carpaydadiem/status/828283392416477185
intrepid_heroin;2017-01-28 20:24;2;3;"And I say, hey! What a wonderful kind of day, where we can learn to work and play and get along with each other.";;;;"825514921362198528";https://twitter.com/intrepid_heroin/status/825514921362198528
intrepid_heroin;2017-01-27 19:32;0;0;"Where can I get one of these? https:// twitter.com/revjide/status /634290803007967232 …";;;;"825139420248412160";https://twitter.com/intrepid_heroin/status/825139420248412160
rtadw2;2017-01-16 14:29;0;0;"@realDonaldTrump I know where you can get billions to build wall, confiscate El Chapo's Drug Money, and spray roundup on poppy fields/ heroin";;@realDonaldTrump;;"821076894246387712";https://twitter.com/rtadw2/status/821076894246387712
monstermike5800;2017-01-16 09:39;0;1;"True Ay u know where I can get a pole that shoots out blows of heroin not bullets https:// twitter.com/bandzrih/statu s/820823120235954176 …";;;;"821004022207352832";https://twitter.com/monstermike5800/status/821004022207352832
TheWorstGF;2017-01-14 02:08;0;1;"Now I 'm asking where I can get #heroin . Like seriously, how fucking stupid am I ? I just love smoking thing worse for myself AND my boyfriend";;;#heroin;"820165754255310850";https://twitter.com/TheWorstGF/status/820165754255310850
TortillaSpicy;2016-12-20 21:42;0;1;"Mom:" where are the batteries for reals" Me:" I sold them for heroin . I 'm back on drugs, so I can get skinny again. Christmas miracle"";;;;"811401518859456513";https://twitter.com/TortillaSpicy/status/811401518859456513
intrepid_heroin;2016-12-10 16:31;0;0;"Where can I get one of these? I need it in an XL. https:// twitter.com/revjide/status /634290803007967232 …";;;;"807699175420796928";https://twitter.com/intrepid_heroin/status/807699175420796928
kanehaydon;2016-12-07 05:56;0;1;"Anyone know where I can get 8oz of sweet Mexican black tar heroin ??";;;;"806452395383394304";https://twitter.com/kanehaydon/status/806452395383394304
grizzlyclambert;2016-12-06 01:20;0;1;"Where can I get these concussions? I have a pinched nerve that would probably benefit from some heroin .";;;;"806020537822642176";https://twitter.com/grizzlyclambert/status/806020537822642176
Martarse;2016-12-05 18:27;0;0;"Where can I get heroin please?";;;;"805916623731302400";https://twitter.com/Martarse/status/805916623731302400
samvirwin;2016-11-24 01:32;0;1;"10 years? Fuck ambition! Anyone know where I can get some heroin ? http://www. newshub.co.nz/world/humans-d ont-have-10-years-left-thanks-to-climate-change---scientist-2016112408#.WDZeCwF89-M.facebook …";;;#;"801674823877308420";https://twitter.com/samvirwin/status/801674823877308420
emleschwa;2016-11-22 17:46;0;0;"ha my cramps are so bad I was just thinking about where I can get some heroin good to know you can get me some";;;;"801195176316182528";https://twitter.com/emleschwa/status/801195176316182528
SayitSteve;2016-11-20 22:18;0;1;"Where at uci can I get heroin";;;;"800538834844852224";https://twitter.com/SayitSteve/status/800538834844852224
AmandaQuimper;2016-11-20 10:01;0;0;"http://www. strippedclean.net " Where can I get further information about heroin ? To learn more about heroin and..." -NIDA http:// fb.me/6hKmMQU7A";;;;"800353425372442625";https://twitter.com/AmandaQuimper/status/800353425372442625
MandiQ444;2016-11-20 10:01;0;0;"http://www. strippedclean.net " Where can I get further information about heroin ? To learn more about heroin and..." -NIDA pic.twitter.com/weUrIcGax8";;;;"800353403750715394";https://twitter.com/MandiQ444/status/800353403750715394
AmandaQuimper;2016-11-20 10:01;0;0;"http://www. strippedclean.net " Where can I get further information about heroin ? To learn more about heroin and..." -NIDA pic.twitter.com/n6Ow2EwxtJ";;;;"800353400781213698";https://twitter.com/AmandaQuimper/status/800353400781213698
lewys06;2016-11-19 11:04;0;1;"Anyone know where I can get some banging heroin from?";;;;"800006776913534980";https://twitter.com/lewys06/status/800006776913534980
ayeBLOKE;2016-11-14 16:52;0;0;"No I don't know where you can get some heroin at, weirdo. These trump supporters already too comfortable.";;;;"798282546828165120";https://twitter.com/ayeBLOKE/status/798282546828165120
TomPlute;2016-11-08 22:45;2;1;"Any1 know where I can get heroin ? I 've always wanted to try it but was too scared. Now, fuck it. I 'll dance with that dragon #ElectionNight";;;#ElectionNight;"796197040166490113";https://twitter.com/TomPlute/status/796197040166490113
Phishman77;2016-11-08 22:02;0;0;"what took you so long? My Bushmill's almost empty, does anyone know where I can get crack or heroin ? (Asking for a friend)";;;;"796186092248723460";https://twitter.com/Phishman77/status/796186092248723460
HereWithJoeCarl;2016-11-08 19:51;0;1;"I 'm going to celebrate a #Trump victory with a heroin overdose tonight. Anyone know where I can get some heroin ? #ElectionNight";;;#Trump #ElectionNight;"796153233131454464";https://twitter.com/HereWithJoeCarl/status/796153233131454464
MarkCooxhie;2016-11-01 01:58;0;0;"" you guys know where I can get some heroin " cmon Dearborn";;;;"793331286572228608";https://twitter.com/MarkCooxhie/status/793331286572228608
signsofdruguse;2016-10-29 12:46;0;0;"I Need "help" #Where Can I Go To Get "help"...and Heroin And Other Drug Abuse Help? http:// tinyurl.com/oqzhgfo #helpand";;;#Where #helpand;"792407385365057536";https://twitter.com/signsofdruguse/status/792407385365057536
ughjazmine;2016-10-27 11:35;0;0;"@JeffreeStar where can i get some heroin from? i know you have a good connect";;@JeffreeStar;;"791664710965862401";https://twitter.com/ughjazmine/status/791664710965862401
jeffbearer;2016-10-26 07:31;0;2;"Turns out that the best medicine was laughter. I was joking about percs to deal with itchy hair growth. But srsly where can I get heroin ?";;;;"791240810712985600";https://twitter.com/jeffbearer/status/791240810712985600
ChrisSobolowski;2016-10-19 21:23;0;0;"Where can I get this pouring-in heroin ???";;;;"788913457420705793";https://twitter.com/ChrisSobolowski/status/788913457420705793
ridekinked;2016-10-14 08:15;0;0;"Who knows where i can get some heroin";;;;"786903193787723776";https://twitter.com/ridekinked/status/786903193787723776
jaredgross32;2016-10-12 17:32;0;1;"Anyone know where I can actually get some good heroin ?";;;;"786318688140062720";https://twitter.com/jaredgross32/status/786318688140062720
spookygrandpa;2016-10-09 23:27;1;7;"does anyone know where i can get 1 heroin ? i heard it's $9";;;;"785320905924681728";https://twitter.com/spookygrandpa/status/785320905924681728
maxferguson23;2016-10-05 17:12;0;2;"Any a y'all know where I can get some heroin , need a me day";;;;"783777012645330944";https://twitter.com/maxferguson23/status/783777012645330944
MZMITA007;2016-09-29 22:19;0;1;"FUNNY HOW WE LIVE IN U.S.A WHERE HEROIN ADDICT CAN GET FD-STAMPS @$125 mon. I GOT A JOB I GET $16 @HillaryClinton @BigBoithedog";;@ @HillaryClinton @BigBoithedog;;"781679735554265088";https://twitter.com/MZMITA007/status/781679735554265088
katkommie;2016-09-26 20:22;0;1;"where can i get a shit tone of heroin ? after this debate i 'm going to want to die i don't want to live in this country anymore";;;;"780563254519005184";https://twitter.com/katkommie/status/780563254519005184
laxbrolifestyle;2016-09-21 13:39;0;1;"This is the Most fucked up things I 've ever seen. Now places are popping up where people can "safely" do heroin . Get the fuck outta here. pic.twitter.com/SqyCJFxlx2";;;;"778649994245115905";https://twitter.com/laxbrolifestyle/status/778649994245115905
0stacy1;2016-09-19 12:51;0;0;"@JohnKasich PLZ IF YOU CAN HELP! IVE ALREADY BURIED 3 FAMILY MEMBERS, I DO NOT WANT TO BURY A 4th! Where can a Heroin Addict Go to get help!";;@JohnKasich;;"777912980692434944";https://twitter.com/0stacy1/status/777912980692434944
KarliLansky;2016-09-16 21:49;0;1;"anyone know where I can get lots of heroin ???";;;;"776961189934927872";https://twitter.com/KarliLansky/status/776961189934927872
PatchMcScratchy;2016-09-13 15:20;0;9;"Some Norwegian kids just asked me where they can get weed like ew how would I know? It's heroin for me. pic.twitter.com/ymOeGEVvcV";;;;"775776099922022401";https://twitter.com/PatchMcScratchy/status/775776099922022401
jonbowie;2016-09-09 09:52;0;0;"Where can I get a heroin addict and some butter?";;;;"774244100459552768";https://twitter.com/jonbowie/status/774244100459552768
brendanmcb84;2016-08-30 06:02;1;6;"parents have to pay $600 to get an Epi-Pen for their child, but Heroin addicts can get Narcan for free, I see where Americas priorities lie";;;;"770562229179707392";https://twitter.com/brendanmcb84/status/770562229179707392
jenkelsey_;2016-08-29 02:28;1;11;"Anybody know where I can get some heroin ????? https:// twitter.com/akbrap/status/ 770132165598248960 …";;;;"770146046437576704";https://twitter.com/jenkelsey_/status/770146046437576704
Plourde16;2016-08-28 00:11;0;29;"I walked into my dorm and heard a kid say " where can I get good heroin " so I said "Berlin NH" so fast and he looked at me like I was crazy";;;;"769749214914109444";https://twitter.com/Plourde16/status/769749214914109444
DelimaAntonio;2016-08-25 15:14;0;0;"when ever i see a cnn logo and @andersoncooper i think " where can i get some heroin laced with elephant tranquilizer."";;@andersoncooper;;"768889390512893952";https://twitter.com/DelimaAntonio/status/768889390512893952
notaustralyan;2016-08-24 23:27;0;0;"Does anyone know where I can get some coke or heroin ?";;;;"768650894376173569";https://twitter.com/notaustralyan/status/768650894376173569
asanettt;2016-08-20 18:22;0;0;"He says to my Tia "Maggie, where can I get some heroin , the weed isn't getting me high anymore" lmao";;;;"767124668578799616";https://twitter.com/asanettt/status/767124668578799616
kody_culley;2016-08-10 11:40;0;0;"My mom passed from a heroin overdose I 'm trying to get a thing going where we walk to end heroin as many people as I can";;;;"763399557237514240";https://twitter.com/kody_culley/status/763399557237514240
BallybeenDC;2016-08-04 06:12;1;2;"where can I get heroin ?";;;;"761142798326325248";https://twitter.com/BallybeenDC/status/761142798326325248
benolsonjr;2016-08-02 12:32;2;1;"Anyone know where I can get some good heroin ? https:// twitter.com/benolsonjr/sta tus/759796330306953216 …";;;;"760513658258649088";https://twitter.com/benolsonjr/status/760513658258649088
feelingalright_;2016-07-29 03:00;0;0;"Does anyone know where I can get some heroin ? Mine is angry and she's currently not speaking to me.";;;;"758920190268538880";https://twitter.com/feelingalright_/status/758920190268538880
JackFoleyBoss;2016-07-28 19:17;0;0;"Anyone know where I can get heroin on tick?? Dead serious";;;;"758803479288696834";https://twitter.com/JackFoleyBoss/status/758803479288696834
CoquiTalksTrash;2016-07-24 21:37;0;0;"what are lobster fries & where can I get them?";;;;"757389325231198208";https://twitter.com/CoquiTalksTrash/status/757389325231198208
CremeForce;2016-07-20 14:22;0;0;"@LeafyIsHere hey man I 'm trying to get some heroin and other opiates. You know where I can get a good hookup? You look like a guy who knows";;@LeafyIsHere;;"755830272420044800";https://twitter.com/CremeForce/status/755830272420044800
babyboyshorts;2016-07-17 03:10;0;5;"where can I get the heroin chic appearance kirsten dunst has in every movie";;;;"754574040002498560";https://twitter.com/babyboyshorts/status/754574040002498560
WolffWolff66;2016-07-12 15:27;0;0;"Come to my neighborhood where u can get heroin easier than an antibiotic. ( true when I had no healthcare) https:// twitter.com/benfergusonsho w/status/752946790488354816 …";;;;"752947417683730432";https://twitter.com/WolffWolff66/status/752947417683730432
tre7g;2016-07-10 00:45;0;1;"anyone know where I can get some heroin";;;;"752000704751890432";https://twitter.com/tre7g/status/752000704751890432
little_wandle32;2016-07-07 20:13;0;0;"Anyone know where I can get some heroin ?";;;;"751207512033157121";https://twitter.com/little_wandle32/status/751207512033157121
Dubhornn;2016-07-05 03:15;0;0;"Some guy that has asked me twice where to get heroin when I made it clear I don't do that shit asked me "who can sell e"";;;;"750226543461359620";https://twitter.com/Dubhornn/status/750226543461359620
VIEJOFUMADOR_;2016-07-02 15:17;0;1;"Some dread guy just asked me if i knew where he can get tar.... Heroin .. me";;;;"749321201382674432";https://twitter.com/VIEJOFUMADOR_/status/749321201382674432
gwynn_nell;2016-07-02 04:26;0;0;"Where can I get the proper heroin filters in Melb? Cotton wool feels like I 'm wasting heaps";;;;"749157349378580480";https://twitter.com/gwynn_nell/status/749157349378580480
diet_heroin;2016-06-30 22:53;0;0;"hey does anyone know where I can get a full sized vanity mirror? it can be built into a vanity or not idc";;;;"748711202180591617";https://twitter.com/diet_heroin/status/748711202180591617
courtneytanishh;2016-06-29 18:19;0;0;"I don't get how someone can do heroin and then go about doing everyday activities like what? Where is your life?";;;;"748279638259081216";https://twitter.com/courtneytanishh/status/748279638259081216
NOUGLYTHOTS;2016-06-24 23:42;6;9;"Who knows where i can get some heroin";;;;"746549070458560512";https://twitter.com/NOUGLYTHOTS/status/746549070458560512
EldritchDepths;2016-06-22 15:04;0;0;"I 'm relieved I 'm in a company where I can get popped for heroin and still show up to work.";;;;"745693929392246784";https://twitter.com/EldritchDepths/status/745693929392246784
MarkyMarkPJ;2016-06-22 01:12;0;1;"I have the kind of family where I can walk out the house in a rush saying I 'm going to do heroin and I get told to be safe <3";;;;"745484584108732416";https://twitter.com/MarkyMarkPJ/status/745484584108732416
FlipModeSquaad;2016-06-21 20:55;0;0;"Hrm. Where can i get some of this " heroin " as you call it https:// twitter.com/atlascharts/st atus/738494985834745856 …";;;;"745419879247839233";https://twitter.com/FlipModeSquaad/status/745419879247839233
Johnny_Says;2016-06-12 13:45;3;3;"I bet #Obama will float the idea of an executive order on gun control. In a country where I can get heroin anywhere, gun control won't work.";;;#Obama;"742050114156429312";https://twitter.com/Johnny_Says/status/742050114156429312
corybowser;2016-06-02 11:36;2;1;"if I were given the choice to listen to a 24 hour loop of the foo fighters or become addicted to heroin , where can I get more clean needles?";;;;"738393864990556160";https://twitter.com/corybowser/status/738393864990556160
